lemma,pos,ner
appointment,NN,O
after,IN,O
breakfast,NN,O
next,JJ,O
day,NN,O
and,CC,O
Sherlock,NNP,PERSON
Holmes,NNP,PERSON
have,VBD,O
recount,VBN,O
to,IN,O
they,PRP,O
we,PRP$,O
proceedings,NNS,O
of,IN,O
the,DT,O
day,NN,O
before,RB,O
.,.,O
the,DT,O
professional,JJ,O
shake,VBD,O
he,PRP$,O
head,NN,O
over,IN,O
we,PRP$,O
confess,VBN,O
burglary,NN,O
.,.,O
"""",``,O
we,PRP,O
can,MD,O
not,RB,O
do,VB,O
these,DT,O
thing,NNS,O
in,IN,O
the,DT,O
force,NN,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",``,O
no,DT,O
wonder,NN,O
you,PRP,O
get,VBP,O
result,NNS,O
that,WDT,O
be,VBP,O
beyond,IN,O
we,PRP,O
.,.,O
but,CC,O
some,DT,O
of,IN,O
these,DT,O
day,NNS,O
you,PRP,O
will,MD,O
go,VB,O
too,RB,O
far,RB,O
",",",",O
and,CC,O
you,PRP,O
will,MD,O
find,VB,O
yourself,PRP,O
and,CC,O
you,PRP$,O
friend,NN,O
in,IN,O
trouble,NN,O
.,.,O
"""",``,O
"""",``,O
for,IN,O
England,NNP,LOCATION
",",",",O
home,NN,O
and,CC,O
beauty,NN,O
--,:,O
eh,UH,O
",",",",O
Watson,NNP,PERSON
?,.,O
Martyrs,NNPS,O
on,IN,O
the,DT,O
altar,NN,O
of,IN,O
we,PRP$,O
country,NN,O
.,.,O
but,CC,O
what,WP,O
do,VBP,O
you,PRP,O
think,VB,O
of,IN,O
it,PRP,O
",",",",O
Mycroft,NNP,PERSON
?,.,O
"""",``,O
"""",``,O
excellent,JJ,O
",",",",O
Sherlock,NNP,PERSON
!,.,O
admirable,JJ,O
!,.,O
but,CC,O
what,WDT,O
use,NN,O
will,MD,O
you,PRP,O
make,VB,O
of,IN,O
it,PRP,O
?,.,O
"""",``,O
Holmes,NNP,PERSON
pick,VBD,O
up,RP,O
the,DT,O
Daily,NNP,O
Telegraph,NNP,O
which,WDT,O
lay,VBP,O
upon,IN,O
the,DT,O
table,NN,O
.,.,O
"""",'',O
have,VBP,O
you,PRP,O
see,VBN,O
Pierrot,NNP,PERSON
's,POS,O
advertisement,NN,O
to,IN,O
-,HYPH,O
day,NN,O
?,.,O
"""",``,O
"""",``,O
what,WP,O
?,.,O
another,DT,O
one,CD,O
?,.,O
"""",``,O
"""",``,O
yes,UH,O
",",",",O
here,RB,O
it,PRP,O
be,VBZ,O
:,:,O
"""",``,O
to,TO,O
-,HYPH,O
night,NN,O
.,.,O
same,JJ,O
hour,NN,O
.,.,O
same,JJ,O
place,NN,O
.,.,O
two,CD,O
tap,NNS,O
.,.,O
most,JJS,O
vitally,RB,O
important,JJ,O
.,.,O
you,PRP$,O
own,JJ,O
safety,NN,O
at,IN,O
stake,NN,O
.,.,O
Pierrot,NNP,O
.,.,O
"""",``,O
by,IN,O
George,NNP,PERSON
!,.,O
"""",'',O
cry,VBD,O
Lestrade,NNP,PERSON
.,.,O
"""",``,O
if,IN,O
he,PRP,O
answer,VBZ,O
that,IN,O
we,PRP,O
have,VBP,O
get,VBD,O
he,PRP,O
!,.,O
"""",'',O
"""",``,O
that,DT,O
be,VBD,O
my,PRP$,O
idea,NN,O
when,WRB,O
I,PRP,O
put,VBD,O
it,PRP,O
in,IN,O
.,.,O
I,PRP,O
think,VBP,O
if,IN,O
you,PRP,O
could,MD,O
both,CC,O
make,VB,O
it,PRP,O
convenient,JJ,O
to,TO,O
come,VB,O
with,IN,O
we,PRP,O
about,IN,O
eight,CD,O
o'clock,NN,O
to,IN,O
Caulfield,NNP,LOCATION
Gardens,NNPS,LOCATION
we,PRP,O
might,MD,O
possibly,RB,O
get,VB,O
a,DT,O
little,JJ,O
nearer,RBR,O
to,IN,O
a,DT,O
solution,NN,O
.,.,O
"""",``,O
one,CD,O
of,IN,O
the,DT,O
most,RBS,O
remarkable,JJ,O
characteristic,NNS,O
of,IN,O
Sherlock,NNP,PERSON
Holmes,NNP,PERSON
be,VBD,O
he,PRP$,O
power,NN,O
of,IN,O
throw,VBG,O
he,PRP$,O
brain,NN,O
out,IN,O
of,IN,O
action,NN,O
and,CC,O
switch,VBG,O
all,PDT,O
he,PRP$,O
thought,NNS,O
on,IN,O
to,IN,O
lighter,JJR,O
thing,NNS,O
whenever,WRB,O
he,PRP,O
have,VBD,O
convince,VBN,O
himself,PRP,O
that,IN,O
he,PRP,O
could,MD,O
no,RB,O
longer,RB,O
work,VB,O
to,TO,O
advantage,VB,O
.,.,O
I,PRP,O
remember,VBP,O
that,IN,O
during,IN,O
the,DT,O
whole,NN,O
of,IN,O
that,DT,O
memorable,JJ,O
day,NN,O
he,PRP,O
lose,VBD,O
himself,PRP,O
in,IN,O
a,DT,O
monograph,NN,O
which,WDT,O
he,PRP,O
have,VBD,O
undertake,VBN,O
upon,IN,O
the,DT,O
Polyphonic,NNP,O
Motets,NNPS,O
of,IN,O
Lassus,NNP,PERSON
.,.,O
for,IN,O
my,PRP$,O
own,JJ,O
part,NN,O
I,PRP,O
have,VBD,O
none,NN,O
of,IN,O
this,DT,O
power,NN,O
of,IN,O
detachment,NN,O
",",",",O
and,CC,O
the,DT,O
day,NN,O
",",",",O
in,IN,O
consequence,NN,O
",",",",O
appear,VBD,O
to,TO,O
be,VB,O
interminable,JJ,O
.,.,O
the,DT,O
great,JJ,O
national,JJ,O
importance,NN,O
of,IN,O
the,DT,O
issue,NN,O
",",",",O
the,DT,O
suspense,NN,O
in,IN,O
high,JJ,O
quarter,NNS,O
",",",",O
the,DT,O
direct,JJ,O
nature,NN,O
of,IN,O
the,DT,O
experiment,NN,O
which,WDT,O
we,PRP,O
be,VBD,O
try,VBG,O
--,:,O
all,DT,O
combine,VBN,O
to,TO,O
work,VB,O
upon,IN,O
my,PRP$,O
nerve,NN,O
.,.,O
it,PRP,O
be,VBD,O
a,DT,O
relief,NN,O
to,IN,O
I,PRP,O
when,WRB,O
at,IN,O
last,JJ,O
",",",",O
after,IN,O
a,DT,O
light,NN,O
dinner,NN,O
",",",",O
we,PRP,O
set,VBD,O
out,RP,O
upon,IN,O
we,PRP$,O
expedition,NN,O
.,.,O
Lestrade,NNP,PERSON
and,CC,O
Mycroft,NNP,PERSON
meet,VBD,O
we,PRP,O
by,IN,O
appointment,NN,O
at,IN,O
the,DT,O
outside,NN,O
of,IN,O
Gloucester,NNP,LOCATION
Road,NNP,LOCATION
Station,NNP,LOCATION
.,.,O
the,DT,O
area,NN,O
door,NN,O
of,IN,O
Oberstein,NNP,PERSON
's,POS,O
house,NN,O
have,VBD,O
be,VBN,O
leave,VBN,O
open,JJ,O
the,DT,O
night,NN,TIME
before,RB,TIME
",",",",O
and,CC,O
it,PRP,O
be,VBD,O
necessary,JJ,O
for,IN,O
I,PRP,O
",",",",O
as,IN,O
Mycroft,NNP,PERSON
Holmes,NNP,PERSON
absolutely,RB,O
and,CC,O
indignantly,RB,O
decline,VBD,O
to,TO,O
climb,VB,O
the,DT,O
railing,NNS,O
",",",",O
to,TO,O
pass,VB,O
in,RP,O
and,CC,O
open,VB,O
the,DT,O
hall,NN,O
door,NN,O
.,.,O
by,IN,O
nine,CD,O
o'clock,NN,O
we,PRP,O
be,VBD,O
all,DT,O
seat,VBN,O
in,IN,O
the,DT,O
study,NN,O
",",",",O
wait,VBG,O
patently,RB,O
for,IN,O
we,PRP$,O
man,NN,O
.,.,O
a,DT,O
hour,NN,O
pass,VBD,O
and,CC,O
yet,RB,O
another,DT,O
.,.,O
when,WRB,O
eleven,CD,O
strike,VBD,O
",",",",O
the,DT,O
measure,VBN,O
beat,NN,O
of,IN,O
the,DT,O
great,JJ,O
church,NN,O
clock,NN,O
seem,VBD,O
to,TO,O
sound,VB,O
the,DT,O
dirge,NN,O
of,IN,O
we,PRP$,O
hope,NNS,O
.,.,O
Lestrade,NNP,PERSON
and,CC,O
Mycroft,NNP,PERSON
be,VBD,O
fidget,VBG,O
in,IN,O
they,PRP$,O
seat,NNS,O
and,CC,O
look,VBG,O
twice,PDT,O
a,DT,O
minute,NN,O
at,IN,O
they,PRP$,O
watch,NNS,O
.,.,O
Holmes,NNP,PERSON
sit,VBD,O
silent,JJ,O
and,CC,O
compose,VBN,O
",",",",O
he,PRP$,O
eyelid,NNS,O
half,JJ,O
shut,JJ,O
",",",",O
but,CC,O
every,DT,O
sense,NN,O
on,IN,O
the,DT,O
alert,NN,O
.,.,O
he,PRP,O
raise,VBD,O
he,PRP$,O
head,NN,O
with,IN,O
a,DT,O
sudden,JJ,O
jerk,NN,O
.,.,O
"""",``,O
he,PRP,O
be,VBZ,O
come,VBG,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
there,EX,O
have,VBD,O
be,VBN,O
a,DT,O
furtive,JJ,O
step,NN,O
past,IN,O
the,DT,O
door,NN,O
.,.,O
now,RB,O
it,PRP,O
return,VBD,O
.,.,O
we,PRP,O
hear,VBD,O
a,DT,O
shuffling,NN,O
sound,NN,O
outside,RB,O
",",",",O
and,CC,O
then,RB,O
two,CD,O
sharp,JJ,O
tap,NNS,O
with,IN,O
the,DT,O
knocker,NN,O
.,.,O
Holmes,NNP,PERSON
rise,VBD,O
",",",",O
motion,VBG,O
we,PRP,O
to,TO,O
remain,VB,O
seated,JJ,O
.,.,O
the,DT,O
gas,NN,O
in,IN,O
the,DT,O
hall,NN,O
be,VBD,O
a,DT,O
mere,JJ,O
point,NN,O
of,IN,O
light,NN,O
.,.,O
he,PRP,O
open,VBD,O
the,DT,O
outer,JJ,O
door,NN,O
",",",",O
and,CC,O
then,RB,O
as,IN,O
a,DT,O
dark,JJ,O
figure,NN,O
slip,VBD,O
past,IN,O
he,PRP,O
he,PRP,O
close,VBD,O
and,CC,O
fasten,VBD,O
it,PRP,O
.,.,O
"""",``,O
this,DT,O
way,NN,O
!,.,O
"""",'',O
we,PRP,O
hear,VBD,O
he,PRP,O
say,VB,O
",",",",O
and,CC,O
a,DT,O
moment,NN,O
later,RB,O
we,PRP$,O
man,NN,O
stand,VBD,O
before,IN,O
we,PRP,O
.,.,O
Holmes,NNP,PERSON
have,VBD,O
follow,VBN,O
he,PRP,O
closely,RB,O
",",",",O
and,CC,O
as,IN,O
the,DT,O
man,NN,O
turn,VBD,O
with,IN,O
a,DT,O
cry,NN,O
of,IN,O
surprise,NN,O
and,CC,O
alarm,NN,O
he,PRP,O
catch,VBD,O
he,PRP,O
by,IN,O
the,DT,O
collar,NN,O
and,CC,O
throw,VBD,O
he,PRP,O
back,RB,O
into,IN,O
the,DT,O
room,NN,O
.,.,O
before,IN,O
we,PRP$,O
prisoner,NN,O
have,VBD,O
recover,VBN,O
he,PRP$,O
balance,NN,O
the,DT,O
door,NN,O
be,VBD,O
shut,VBN,O
and,CC,O
Holmes,NNP,PERSON
stand,VBG,O
with,IN,O
he,PRP$,O
back,NN,O
against,IN,O
it,PRP,O
.,.,O
the,DT,O
man,NN,O
glare,VBD,O
round,IN,O
he,PRP,O
",",",",O
stagger,VBN,O
",",",",O
and,CC,O
fall,VBD,O
senseless,JJ,O
upon,IN,O
the,DT,O
floor,NN,O
.,.,O
with,IN,O
the,DT,O
shock,NN,O
",",",",O
he,PRP$,O
broad,NN,O
-,HYPH,O
brim,VBN,O
hat,NN,O
fly,VBD,O
from,IN,O
he,PRP$,O
head,NN,O
",",",",O
he,PRP$,O
cravat,NN,O
slip,VBD,O
sow,VBN,O
from,IN,O
he,PRP$,O
lip,NNS,O
",",",",O
and,CC,O
there,EX,O
be,VBD,O
the,DT,O
long,JJ,O
light,NN,O
beard,NN,O
and,CC,O
the,DT,O
soft,JJ,O
",",",",O
handsome,JJ,O
delicate,JJ,O
feature,NNS,O
of,IN,O
Colonel,NNP,O
Valentine,NNP,PERSON
Walter,NNP,PERSON
.,.,O
Holmes,NNP,PERSON
give,VBD,O
a,DT,O
whistle,NN,O
of,IN,O
surprise,NN,O
.,.,O
"""",``,O
you,PRP,O
can,MD,O
write,VB,O
I,PRP,O
down,RP,O
a,DT,O
ass,NN,O
this,DT,O
time,NN,O
",",",",O
Watson,NNP,PERSON
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",``,O
this,DT,O
be,VBD,O
not,RB,O
the,DT,O
bird,NN,O
that,WDT,O
I,PRP,O
be,VBD,O
look,VBG,O
for,IN,O
.,.,O
"""",'',O
"""",``,O
who,WP,O
be,VBZ,O
he,PRP,O
?,.,O
"""",'',O
ask,VBD,O
Mycroft,NNP,PERSON
eagerly,RB,O
.,.,O
"""",``,O
the,DT,O
younger,JJR,O
brother,NN,O
of,IN,O
the,DT,O
late,JJ,O
Sir,NNP,O
James,NNP,PERSON
Walter,NNP,PERSON
",",",",O
the,DT,O
head,NN,O
of,IN,O
the,DT,O
Submarine,NNP,ORGANIZATION
Department,NNP,ORGANIZATION
.,.,O
yes,UH,O
",",",",O
yes,UH,O
;,:,O
I,PRP,O
see,VBP,O
the,DT,O
fall,NN,O
of,IN,O
the,DT,O
card,NNS,O
.,.,O
he,PRP,O
be,VBZ,O
come,VBG,O
to,IN,O
.,.,O
I,PRP,O
think,VBP,O
that,IN,O
you,PRP,O
have,VBD,O
best,JJS,O
leave,VB,O
he,PRP$,O
examination,NN,O
to,IN,O
I,PRP,O
.,.,O
"""",``,O
we,PRP,O
have,VBD,O
carry,VBN,O
the,DT,O
prostrate,NN,O
body,NN,O
to,IN,O
the,DT,O
sofa,NN,O
.,.,O
now,RB,O
we,PRP$,O
prisoner,NN,O
sit,VBD,O
up,RP,O
",",",",O
look,VBD,O
round,IN,O
he,PRP,O
with,IN,O
a,DT,O
horror,NN,O
-,HYPH,O
stricken,VBN,O
face,NN,O
",",",",O
and,CC,O
pass,VBD,O
he,PRP$,O
hand,NN,O
over,IN,O
he,PRP$,O
forehead,NN,O
",",",",O
like,IN,O
one,CD,O
who,WP,O
can,MD,O
not,RB,O
believe,VB,O
he,PRP$,O
own,JJ,O
sens,NNS,O
.,.,O
"""",``,O
what,WP,O
be,VBZ,O
this,DT,O
?,.,O
"""",'',O
he,PRP,O
ask,VBD,O
.,.,O
"""",``,O
I,PRP,O
come,VBD,O
here,RB,O
to,TO,O
visit,VB,O
Mr.,NNP,PERSON
Oberstein,NNP,PERSON
.,.,O
"""",'',O
"""",``,O
everything,NN,O
be,VBZ,O
know,VBN,O
",",",",O
Colonel,NNP,O
Walter,NNP,PERSON
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
.,.,O
"""",``,O
how,WRB,O
a,DT,O
English,NNP,MISC
gentleman,NN,O
could,MD,O
behave,VB,O
in,IN,O
such,PDT,O
a,DT,O
manner,NN,O
be,VBZ,O
beyond,IN,O
my,PRP$,O
comprehension,NN,O
.,.,O
but,CC,O
you,PRP$,O
whole,JJ,O
correspondence,NN,O
and,CC,O
relation,NNS,O
with,IN,O
Oberstein,NNP,PERSON
be,VBP,O
within,IN,O
we,PRP$,O
knowledge,NN,O
.,.,O
so,RB,O
also,RB,O
be,VBP,O
the,DT,O
circumstance,NNS,O
connect,VBN,O
with,IN,O
the,DT,O
death,NN,O
of,IN,O
young,JJ,O
Cadogan,NNP,PERSON
West,NNP,PERSON
.,.,O
let,VB,O
I,PRP,O
advise,VB,O
you,PRP,O
to,TO,O
gain,VB,O
at,IN,O
least,RBS,O
the,DT,O
small,JJ,O
credit,NN,O
for,IN,O
repentance,NN,O
and,CC,O
confession,NN,O
",",",",O
since,IN,O
there,EX,O
be,VBP,O
still,RB,O
some,DT,O
detail,NNS,O
which,WDT,O
we,PRP,O
can,MD,O
only,RB,O
learn,VB,O
from,IN,O
you,PRP$,O
lip,NNS,O
.,.,O
"""",``,O
the,DT,O
man,NN,O
groan,VBD,O
and,CC,O
sink,VBD,O
he,PRP$,O
face,NN,O
in,IN,O
he,PRP$,O
hand,NNS,O
.,.,O
we,PRP,O
wait,VBD,O
",",",",O
but,CC,O
he,PRP,O
be,VBD,O
silent,JJ,O
.,.,O
"""",``,O
I,PRP,O
can,MD,O
assure,VB,O
you,PRP,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
",",",",O
"""",'',O
that,IN,O
every,DT,O
essential,JJ,O
be,VBZ,O
already,RB,O
know,VBN,O
.,.,O
we,PRP,O
know,VBP,O
that,IN,O
you,PRP,O
be,VBD,O
press,VBN,O
for,IN,O
money,NN,O
;,:,O
that,IN,O
you,PRP,O
take,VBD,O
a,DT,O
impress,VB,O
of,IN,O
the,DT,O
key,NNS,O
which,WDT,O
you,PRP$,O
brother,NN,O
hold,VBD,O
;,:,O
and,CC,O
that,IN,O
you,PRP,O
enter,VBD,O
into,IN,O
a,DT,O
correspondence,NN,O
with,IN,O
Oberstein,NNP,PERSON
",",",",O
who,WP,O
answer,VBD,O
you,PRP$,O
letter,NNS,O
through,IN,O
the,DT,O
advertisement,NN,O
column,NNS,O
of,IN,O
the,DT,O
Daily,NNP,ORGANIZATION
Telegraph,NNP,ORGANIZATION
.,.,O
we,PRP,O
be,VBP,O
aware,JJ,O
that,IN,O
you,PRP,O
go,VBD,O
down,RP,O
to,IN,O
the,DT,O
office,NN,O
in,IN,O
the,DT,O
fog,NN,O
on,IN,O
Monday,NNP,DATE
night,NN,TIME
",",",",O
but,CC,O
that,IN,O
you,PRP,O
be,VBD,O
see,VBN,O
and,CC,O
follow,VBN,O
by,IN,O
young,JJ,O
Cadogan,NNP,PERSON
West,NNP,PERSON
",",",",O
who,WP,O
have,VBD,O
probably,RB,O
some,DT,O
previous,JJ,O
reason,NN,O
to,TO,O
suspect,VB,O
you,PRP,O
.,.,O
he,PRP,O
see,VBD,O
you,PRP$,O
theft,NN,O
",",",",O
but,CC,O
could,MD,O
not,RB,O
give,VB,O
the,DT,O
alarm,NN,O
",",",",O
as,IN,O
it,PRP,O
be,VBD,O
just,RB,O
possible,JJ,O
that,IN,O
you,PRP,O
be,VBD,O
take,VBG,O
the,DT,O
papers,NNS,O
to,IN,O
you,PRP$,O
brother,NN,O
in,IN,O
London,NNP,LOCATION
.,.,O
leave,VBG,O
all,PDT,O
he,PRP$,O
private,JJ,O
concern,NNS,O
",",",",O
like,IN,O
the,DT,O
good,JJ,O
citizen,NN,O
that,WDT,O
he,PRP,O
be,VBD,O
",",",",O
he,PRP,O
follow,VBD,O
you,PRP,O
closely,RB,O
in,IN,O
the,DT,O
fog,NN,O
and,CC,O
keep,VBD,O
at,IN,O
you,PRP$,O
heel,NNS,O
until,IN,O
you,PRP,O
reach,VBD,O
this,DT,O
very,RB,O
house,NN,O
.,.,O
there,RB,O
he,PRP,O
intervene,VBD,O
",",",",O
and,CC,O
then,RB,O
it,PRP,O
be,VBD,O
",",",",O
Colonel,NNP,O
Walter,NNP,PERSON
",",",",O
that,DT,O
to,IN,O
treason,NN,O
you,PRP,O
add,VBD,O
the,DT,O
more,JJR,O
terrible,JJ,O
crime,NN,O
of,IN,O
murder,NN,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
do,VBD,O
not,RB,O
!,.,O
I,PRP,O
do,VBD,O
not,RB,O
!,.,O
before,IN,O
God,NNP,O
I,PRP,O
swear,VBP,O
that,IN,O
I,PRP,O
do,VBD,O
not,RB,O
!,.,O
"""",``,O
cry,VBD,O
we,PRP$,O
wretched,JJ,O
prisoner,NN,O
.,.,O
"""",'',O
tell,VB,O
we,PRP,O
",",",",O
then,RB,O
",",",",O
how,WRB,O
Cadogan,NNP,PERSON
West,NNP,PERSON
meet,VBD,O
he,PRP$,O
end,NN,O
before,IN,O
you,PRP,O
lay,VBD,O
he,PRP,O
upon,IN,O
the,DT,O
roof,NN,O
of,IN,O
a,DT,O
railway,NN,O
carriage,NN,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
will,MD,O
.,.,O
I,PRP,O
swear,VBP,O
to,IN,O
you,PRP,O
that,IN,O
I,PRP,O
will,MD,O
.,.,O
I,PRP,O
do,VBD,O
the,DT,O
rest,NN,O
.,.,O
I,PRP,O
confess,VBP,O
it,PRP,O
.,.,O
it,PRP,O
be,VBD,O
just,RB,O
as,IN,O
you,PRP,O
say,VBP,O
.,.,O
a,DT,O
Stock,NNP,ORGANIZATION
Exchange,NNP,ORGANIZATION
debt,NN,O
have,VBD,O
to,TO,O
be,VB,O
pay,VBN,O
.,.,O
I,PRP,O
need,VBD,O
the,DT,O
money,NN,O
badly,RB,O
.,.,O
Oberstein,NNP,PERSON
offer,VBD,O
I,PRP,O
five,CD,O
thousand,CD,O
.,.,O
it,PRP,O
be,VBD,O
to,TO,O
save,VB,O
myself,PRP,O
from,IN,O
ruin,NN,O
.,.,O
but,CC,O
as,IN,O
to,IN,O
murder,NN,O
",",",",O
I,PRP,O
be,VBP,O
as,IN,O
innocent,JJ,O
as,IN,O
you,PRP,O
.,.,O
"""",``,O
"""",``,O
what,WP,O
happen,VBD,O
",",",",O
then,RB,O
?,.,O
"""",``,O
"""",``,O
he,PRP,O
have,VBD,O
he,PRP$,O
suspicion,NNS,O
before,RB,O
",",",",O
and,CC,O
he,PRP,O
follow,VBD,O
I,PRP,O
as,IN,O
you,PRP,O
describe,VBP,O
.,.,O
I,PRP,O
never,RB,O
know,VBD,O
it,PRP,O
until,IN,O
I,PRP,O
be,VBD,O
at,IN,O
the,DT,O
very,JJ,O
door,NN,O
.,.,O
it,PRP,O
be,VBD,O
thick,JJ,O
fog,NN,O
",",",",O
and,CC,O
one,PRP,O
could,MD,O
not,RB,O
see,VB,O
three,CD,O
yard,NNS,O
.,.,O
I,PRP,O
have,VBD,O
give,VBN,O
two,CD,O
tap,NNS,O
and,CC,O
Oberstein,NNP,PERSON
have,VBD,O
come,VBN,O
to,IN,O
the,DT,O
door,NN,O
.,.,O
the,DT,O
young,JJ,O
man,NN,O
rush,VBD,O
up,RB,O
and,CC,O
demand,VBD,O
to,TO,O
know,VB,O
what,WP,O
we,PRP,O
be,VBD,O
about,RB,O
to,TO,O
do,VB,O
with,IN,O
the,DT,O
papers,NNS,O
.,.,O
Oberstein,NNP,PERSON
have,VBD,O
a,DT,O
short,JJ,O
life,NN,O
-,HYPH,O
preserver,NN,O
.,.,O
he,PRP,O
always,RB,O
carry,VBD,O
it,PRP,O
with,IN,O
he,PRP,O
.,.,O
as,IN,O
West,NNP,O
force,VBD,O
he,PRP$,O
way,NN,O
after,IN,O
we,PRP,O
into,IN,O
the,DT,O
house,NN,O
Oberstein,NNP,PERSON
strike,VBD,O
he,PRP,O
on,IN,O
the,DT,O
head,NN,O
.,.,O
the,DT,O
blow,NN,O
be,VBD,O
a,DT,O
fatal,JJ,O
one,NN,O
.,.,O
he,PRP,O
be,VBD,O
dead,JJ,O
within,IN,O
five,CD,O
minute,NNS,O
.,.,O
there,RB,O
he,PRP,O
lay,VBD,O
in,IN,O
the,DT,O
hall,NN,O
",",",",O
and,CC,O
we,PRP,O
be,VBD,O
at,IN,O
we,PRP$,O
wit,NN,O
's,POS,O
end,NN,O
what,WP,O
to,TO,O
do,VB,O
.,.,O
then,RB,O
Oberstein,NNP,PERSON
have,VBD,O
this,DT,O
idea,NN,O
about,IN,O
the,DT,O
train,NNS,O
which,WDT,O
halt,VBD,O
under,IN,O
he,PRP$,O
back,NN,O
window,NN,O
.,.,O
but,CC,O
first,RB,O
he,PRP,O
examine,VBD,O
the,DT,O
papers,NNS,O
which,WDT,O
I,PRP,O
have,VBD,O
bring,VBN,O
.,.,O
he,PRP,O
say,VBD,O
that,IN,O
three,CD,O
of,IN,O
they,PRP,O
be,VBD,O
essential,JJ,O
",",",",O
and,CC,O
that,IN,O
he,PRP,O
must,MD,O
keep,VB,O
they,PRP,O
.,.,O
',``,O
you,PRP,O
can,MD,O
not,RB,O
keep,VB,O
they,PRP,O
",",",",O
','',O
say,VBD,O
I.,NNP,O
',POS,O
there,EX,O
will,MD,O
be,VB,O
a,DT,O
dreadful,JJ,O
row,NN,O
at,IN,O
Woolwich,NNP,ORGANIZATION
if,IN,O
they,PRP,O
be,VBP,O
not,RB,O
return,VBN,O
.,.,O
','',O
',``,O
I,PRP,O
must,MD,O
keep,VB,O
they,PRP,O
",",",",O
','',O
say,VBD,O
he,PRP,O
",",",",O
','',O
for,IN,O
they,PRP,O
be,VBP,O
so,RB,O
technical,JJ,O
that,IN,O
it,PRP,O
be,VBZ,O
impossible,JJ,O
in,IN,O
the,DT,O
time,NN,O
to,TO,O
make,VB,O
copy,NNS,O
.,.,O
','',O
',``,O
then,RB,O
they,PRP,O
must,MD,O
all,RB,O
go,VB,O
back,RB,O
together,RB,O
to,IN,O
-,HYPH,O
night,NN,O
",",",",O
','',O
say,VBD,O
I,PRP,O
.,.,O
he,PRP,O
think,VBD,O
for,IN,O
a,DT,O
little,JJ,O
",",",",O
and,CC,O
then,RB,O
he,PRP,O
cry,VBD,O
out,RP,O
that,IN,O
he,PRP,O
have,VBD,O
it,PRP,O
.,.,O
',``,O
Three,NNP,O
I,PRP,O
will,MD,O
keep,VB,O
",",",",O
','',O
say,VBD,O
he,PRP,O
.,.,O
',``,O
the,DT,O
other,NNS,O
we,PRP,O
will,MD,O
stuff,VB,O
into,IN,O
the,DT,O
pocket,NN,O
of,IN,O
this,DT,O
young,JJ,O
man,NN,O
.,.,O
when,WRB,O
he,PRP,O
be,VBZ,O
find,VBN,O
the,DT,O
whole,JJ,O
business,NN,O
will,MD,O
assuredly,RB,O
be,VB,O
put,VBN,O
to,IN,O
he,PRP$,O
account,NN,O
.,.,O
',``,O
I,PRP,O
could,MD,O
see,VB,O
no,DT,O
other,JJ,O
way,NN,O
out,IN,O
of,IN,O
it,PRP,O
",",",",O
so,RB,O
we,PRP,O
do,VBD,O
as,IN,O
he,PRP,O
suggest,VBD,O
.,.,O
we,PRP,O
wait,VBD,O
half,PDT,O
a,DT,O
hour,NN,O
at,IN,O
the,DT,O
window,NN,O
before,IN,O
a,DT,O
train,NN,O
stop,VBD,O
.,.,O
it,PRP,O
be,VBD,O
so,RB,O
thick,JJ,O
that,IN,O
nothing,NN,O
could,MD,O
be,VB,O
see,VBN,O
",",",",O
and,CC,O
we,PRP,O
have,VBD,O
no,DT,O
difficulty,NN,O
in,IN,O
lower,VBG,O
West,NNP,LOCATION
's,POS,O
body,NN,O
on,IN,O
to,IN,O
the,DT,O
train,NN,O
.,.,O
that,DT,O
be,VBD,O
the,DT,O
end,NN,O
of,IN,O
the,DT,O
matter,NN,O
so,RB,O
far,RB,O
as,IN,O
I,PRP,O
be,VBD,O
concerned,JJ,O
.,.,O
"""",``,O
"""",``,O
and,CC,O
you,PRP$,O
brother,NN,O
?,.,O
"""",``,O
"""",``,O
he,PRP,O
say,VBD,O
nothing,NN,O
",",",",O
but,CC,O
he,PRP,O
have,VBD,O
catch,VBN,O
I,PRP,O
once,RB,O
with,IN,O
he,PRP$,O
key,NNS,O
",",",",O
and,CC,O
I,PRP,O
think,VBP,O
that,IN,O
he,PRP,O
suspect,VBD,O
.,.,O
I,PRP,O
read,VBP,O
in,IN,O
he,PRP$,O
eye,NNS,O
that,IN,O
he,PRP,O
suspect,VBD,O
.,.,O
as,IN,O
you,PRP,O
know,VBP,O
",",",",O
he,PRP,O
never,RB,O
hold,VBD,O
up,RP,O
he,PRP$,O
head,NN,O
again,RB,O
.,.,O
"""",``,O
there,EX,O
be,VBD,O
silence,NN,O
in,IN,O
the,DT,O
room,NN,O
.,.,O
it,PRP,O
be,VBD,O
break,VBN,O
by,IN,O
Mycroft,NNP,PERSON
Holmes,NNP,PERSON
.,.,O
"""",``,O
can,MD,O
you,PRP,O
not,RB,O
make,VB,O
reparation,NN,O
?,.,O
it,PRP,O
