docTokenBegin,text,ner,nerConfidences
11825,Winchester,LOCATION,{'LOCATION': 0.47202333728504}
11864,Mr. Rucastle,PERSON,
11882,his,PERSON,
11900,Rucastle,PERSON,{'PERSON': 0.97875984611609}
11905,he,PERSON,
11914,Mr. Fowler,PERSON,
11917,Miss Rucastle,PERSON,
11927,Southampton,LOCATION,{'LOCATION': 0.84691277649833}
11948,Mauritius,LOCATION,{'LOCATION': 0.99815705637209}
11935,he,PERSON,
11952,Miss Violet Hunter,PERSON,
11958,Holmes,PERSON,{'PERSON': 0.98892750851732}
11997,Walsall,ORGANIZATION,{'ORGANIZATION': 0.53468631437426}
11970,her,PERSON,
11973,she,PERSON,
11983,his,PERSON,
11987,she,PERSON,
12003,she,PERSON,
