docTokenBegin,text,ner,nerConfidences
9271,Mr. Hayes,PERSON,
9280,Holmes,PERSON,{'PERSON': 0.9893011488212}
9331,He,PERSON,
9341,his,PERSON,
9355,Holmes,PERSON,{'PERSON': 0.96124987192175}
9386,he,PERSON,
9427,Reuben Hayes,PERSON,{'PERSON': 0.99948011764799}
9448,he,PERSON,
9456,he,PERSON,
9534,Holdernesse Hall,LOCATION,{'LOCATION': 0.96325665834888}
9549,Watson,PERSON,{'PERSON': 0.98841097495748}
9553,Holmes,PERSON,{'PERSON': 0.93864929268568}
9624,James Wilder,PERSON,{'PERSON': 0.99972043041833}
9631,night before,TIME,{'TIME': 0.43280370773254}
9636,Duke,PERSON,{'PERSON': 0.38686844137753}
9642,Holmes,PERSON,{'PERSON': 0.93346979648552}
9647,Watson,PERSON,{'PERSON': 0.94212444971051}
9653,he,PERSON,
9688,Wilder,PERSON,{'PERSON': 0.97028801714554}
9734,Holdernesse Hall,LOCATION,{'LOCATION': 0.90325020255153}
9788,Chesterfield,LOCATION,{'LOCATION': 0.98872983633681}
9798,Watson,PERSON,{'PERSON': 0.99774188973071}
9801,Holmes,PERSON,{'PERSON': 0.99093759254163}
9835,Mr. James Wilder,PERSON,
9841,he,PERSON,
9881,night,TIME,{'TIME': 0.64348519231674}
9873,his,PERSON,
9887,he,PERSON,
9960,Holmes,PERSON,{'PERSON': 0.98628804752467}
9993,Mr. James Wilder,PERSON,
10004,night,TIME,{'TIME': 0.72057642111237}
10015,him,PERSON,
10020,Watson,PERSON,{'PERSON': 0.76171046303604}
10064,Holmes,PERSON,{'PERSON': 0.93930388866658}
10088,Dunlop,PERSON,{'PERSON': 0.40482546095663}
10079,him,PERSON,
10108,Watson,PERSON,{'PERSON': 0.95345390697548}
10133,his,PERSON,
10141,he,PERSON,
10146,he,PERSON,
10159,he,PERSON,
10230,Mackleton Station,LOCATION,{'LOCATION': 0.92049160314538}
10202,He,PERSON,
10205,his,PERSON,
10217,he,PERSON,
10222,he,PERSON,
10234,he,PERSON,
10248,Huxtable,PERSON,{'PERSON': 0.99921922585439}
10280,morning,TIME,{'TIME': 0.53785862632306}
10245,him,PERSON,
10255,his,PERSON,
10263,he,PERSON,
10272,he,PERSON,
10276,he,PERSON,
10292,he,PERSON,
10331,Holdernesse Hall,LOCATION,{'LOCATION': 0.97479153986333}
10340,Elizabethan,MISC,{'MISC': 0.99408121681243}
