docTokenBegin,text,ner,nerConfidences
11612,she,PERSON,
11625,she,PERSON,
11643,his,PERSON,
11649,his,PERSON,
11654,he,PERSON,
11674,he,PERSON,
11713,Miss Stoner,PERSON,
11719,her,PERSON,
11726,his,PERSON,
11851,Grimesby Roylott,PERSON,{'PERSON': 0.99985681745977}
