docTokenBegin,text,ner,nerConfidences
9985,his,PERSON,
10005,Holmes,PERSON,{'PERSON': 0.98683308409786}
9998,him,PERSON,
10034,Holmes,PERSON,{'PERSON': 0.99483696424649}
10061,Jones,PERSON,{'PERSON': 0.99303930521186}
10064,He,PERSON,
10108,his,PERSON,
10154,Jones,PERSON,{'PERSON': 0.98808617514814}
10198,John Clay,PERSON,{'PERSON': 0.99975256241094}
10202,He,PERSON,
10226,Mr. Holmes,PERSON,
10231,Mr. Merryweather,PERSON,
10304,Mr. John Clay,PERSON,
10310,Holmes,PERSON,{'PERSON': 0.98454072462539}
10361,Red-headed League,MISC,{'MISC': 0.99933336732205}
10371,Watson,PERSON,{'PERSON': 0.95847917155154}
10382,morning,TIME,{'TIME': 0.63284104341128}
10394,Baker Street,LOCATION,{'LOCATION': 0.99776095504379}
10420,League,MISC,{'MISC': 0.89919134062131}
10374,he,PERSON,
10480,Clay,PERSON,{'PERSON': 0.89251014667359}
10488,his,PERSON,
10504,him,PERSON,
10549,his,PERSON,
10578,he,PERSON,
10643,his,PERSON,
10690,his,PERSON,
10736,London,LOCATION,{'LOCATION': 0.99929897140577}
10738,He,PERSON,
10773,he,PERSON,
10868,his,PERSON,
10871,His,PERSON,
10924,Suburban Bank,ORGANIZATION,{'ORGANIZATION': 0.92222287904791}
10952,Scotland Yard,LOCATION,{'LOCATION': 0.71964568196558}
10999,League,MISC,{'MISC': 0.73424227913912}
11011,Mr. Jabez Wilson,PERSON,
11125,he,PERSON,
11182,He,PERSON,
11184,his,PERSON,
11203,he,PERSON,
11218,Gustave Flaubert,PERSON,{'PERSON': 0.99996451647674}
11222,George Sand,PERSON,{'PERSON': 0.75523118064}
